interior,ttr,servicios,materiales,monto,zona,bu
0,2.82,2,97,584.99,6,TIGO STAR
0,4.11,1,27,29.459999999999997,4,BUC
0,1.98,1,27,10.31,11,BUC
0,5.02,1,2,51.47,12,BUC
0,1.14,1,7,3.4499999999999997,5,BUC
0,2.6,2,136,149.53,6,CORE
0,3.83,1,41,11.1,12,BUC
0,1.2,1,1,3.3,10,BUC
0,1.44,1,168,11,11,BUC
0,2.09,1,130,249.67000000000002,8,BUC
0,1.38,1,5,8.87,9,BUC
0,1.88,1,45,3.1500000000000004,19,BUC
0,1.67,1,9,10.049999999999999,4,BUC
0,1.27,1,11,13.01,17,BUC
0,1.77,1,7,3.4499999999999997,8,BUC
0,1.86,1,7,8.92,12,BUC
0,5.82,1,179,671.23,18,TIGO STAR
0,2.53,1,111,24.9,11,BUC
0,1.63,1,119,175.624,6,TIGO STAR
0,3.9,1,1,39,8,TIGO STAR
0,0.62,1,102,19.07,14,BUC
0,2.13,1,51,20.57,9,BUC
0,1.28,1,6,0.15000000000000002,12,BUC
0,1,1,1,3.3,4,BUC
0,1.51,1,75,8.3,12,BUC
0,1.19,1,42,20.34,12,BUC
0,2.71,1,108,7.200000000000001,12,BUC
0,1.42,1,17,3.9699999999999998,10,CORE
0,2.65,1,136,118.703,11,BUC
0,2.1,1,9,8.969999999999999,6,BUC
0,3.04,1,111,220.71800000000002,10,CORE
0,2.36,1,286,401.032,18,CORE
0,2.23,1,60,4.2,5,BUC
0,1.77,1,2,51.47,12,BUC
0,4.87,1,71,142.24,12,CORE
0,1.49,1,685,219.905,1,BUC
0,3.38,1,2,51.47,1,BUC
0,3.95,1,216,515.9000000000001,15,BUC
0,1.68,4,154,174.792,11,BUC
0,1.68,1,2,6.33,12,BUC
0,2.19,1,110,66.958,1,BUC
0,1.68,1,6,0.15000000000000002,13,BUC
0,4.67,1,156,220.05800000000002,11,BUC
0,4.58,1,262,142.766,15,BUC
0,2.02,1,1,3.3,13,BUC
0,1.23,1,1,3.3,10,BUC
0,1.08,1,6,0.15000000000000002,1,BUC
0,1.61,1,118,26.64,9,BUC
0,2.42,1,150,164.806,9,BUC
0,1.84,1,3,41.46,13,BUC
0,2.31,2,183,214.262,7,BUC
0,1,1,7,8.92,15,BUC
0,1.63,1,6,0.15000000000000002,15,BUC
0,3.24,1,2,5.659999999999999,10,ONE NETWORK
0,0.93,1,6,0.15000000000000002,1,BUC
0,13.09,1,7,3.77,3,ONE NETWORK
0,1.63,1,111,59.07,11,BUC
0,0.8,1,11,9.02,12,BUC
0,4.17,5,201,279.04,8,CORE
0,1.09,1,1,8.77,9,BUC
0,1.19,2,5,3.53,8,BUC
0,0.67,1,6,0.15000000000000002,12,BUC
0,1.44,1,3,17.63,4,BUC
0,2.13,2,7,141.75,13,CORE
0,1.6,1,3,3.7299999999999995,12,BUC
0,1.46,1,126,82.43,11,ONE NETWORK
0,1.95,1,92,12.4,12,BUC
0,1.01,1,120,7.950000000000001,4,BUC
0,3.08,1,6,16.3,10,BUC
0,3.1,29,15,450.21999999999997,4,TIGO STAR
0,1.66,1,196,50.08,11,BUC
0,2.9,1,81,40.42,9,BUC
0,1.25,1,88,5.800000000000001,3,BUC
0,2.34,4,787,2166.54,9,TIGO STAR
0,2.55,1,2,6.779999999999999,13,BUC
0,3.65,1,173,172.616,16,BUC
0,2.92,1,112,7.300000000000001,7,BUC
0,2.44,1,1,39,11,BUC
0,4.86,1,118,97.11800000000001,15,CORE
0,2.27,1,8,58.85,18,BUC
0,4.26,1,137,637.47,12,BUC
0,1.69,1,6,8.895,9,BUC
0,1.22,1,1,3.3,3,BUC
0,1.45,1,8,8.934999999999999,9,BUC
0,1.48,1,6,8.895,4,BUC
0,0.77,1,7,8.92,12,BUC
0,1.23,1,5,2.9099999999999997,14,BUC
0,1.65,1,7,8.92,9,BUC
0,0.75,1,61,21.31,12,BUC
0,3.16,1,212,221.84,1,BUC
0,1.16,1,98,18.52,15,BUC
0,1.58,1,5,8.85,3,BUC
0,1.75,1,105,32.91,11,BUC
0,0.68,1,8,18.7,4,BUC
0,2.24,5,227,1286.3700000000001,12,CORE
0,0.89,1,1,3.3,3,BUC
0,0.89,1,1,3.3,13,BUC
0,2.92,1,79,25.68,7,BUC
0,1.62,1,106,19.08,14,BUC
0,3,1,2,6.6,14,BUC
0,4.84,1,2,13,9,TIGO STAR
0,1.73,1,35,19.31,7,BUC
0,3.34,1,12,0.30000000000000004,11,BUC
0,4.05,2,55,20.935,11,BUC
0,1.9,1,2,2.46,13,BUC
0,1.59,1,53,15.37,14,BUC
0,1.04,1,1,3.3,9,BUC
0,0.8,1,57,3.5400000000000005,1,BUC
0,1.84,1,7,8.92,9,BUC
0,0.99,1,2,6.6,10,BUC
0,1.78,1,5,74.53,5,BUC
0,1.67,2,7,8.92,10,BUC
0,0.83,1,6,3.425,13,BUC
0,1.48,1,1,8.77,14,BUC
0,2.26,1,1,3.3,11,BUC
0,4.71,1,267,267.86,8,BUC
0,2.6,1,1,39,7,TIGO STAR
0,1.33,1,7,8.889999999999999,12,BUC
0,6.25,1,97,124.378,11,ONE NETWORK
0,0.9,1,108,19.22,11,BUC
0,2.93,1,1,39,18,TIGO STAR
0,4.37,2,162,198.64000000000001,11,CORE
0,2.55,1,9,8.969999999999999,11,BUC
0,2.47,1,5,6.15,9,BUC
0,0.83,1,1,3.3,9,BUC
0,1.77,2,3,41.46,10,BUC
0,2.37,1,7,8.889999999999999,10,BUC
0,1.18,1,51,15.23,10,BUC
0,0.87,1,7,8.92,16,BUC
0,1.95,1,1,8.77,2,BUC
0,2.29,1,79,22.39,13,BUC
0,1.25,1,2,22.07,8,TIGO STAR
0,5.2,2,3,10.95,15,CORE
0,0.67,1,9,8.93,5,BUC
0,1.74,2,7,8.92,6,BUC
0,4.27,1,4,12.39,19,BUC
0,2.08,1,3,41.46,13,BUC
0,2.17,1,7,8.92,11,BUC
0,3.08,2,161,480.56,11,TIGO STAR
0,2.02,4,7,8.92,12,BUC
0,7.66,1,210,732.9300000000001,13,CORE
0,1.18,1,2,6.6,11,BUC
0,0.62,1,87,23.04,12,BUC
0,0.81,1,3,16.83,15,BUC
0,1.98,1,3,43.36,9,BUC
0,0.89,1,14,48.07,10,BUC
0,4.44,1,112,103.164,4,BUC
0,2.05,1,1,3.3,1,BUC
0,4.34,1,178,45.835,12,BUC
0,2.13,1,5,8.87,10,BUC
0,2.47,1,7,8.92,11,BUC
0,7.89,1,98,142.21,9,TIGO STAR
0,1.85,1,5,8.87,9,BUC
0,1.43,1,1,3.3,15,BUC
0,3.8,1,95,176.494,18,BUC
0,3.62,2,1,3.03,3,CORE
0,3.39,1,6,185.6,13,CORE
0,1.93,1,8,58.85,16,TIGO STAR
0,6.3,1,2,165.44,4,TIGO STAR
0,6.87,1,57,20.939999999999998,11,BUC
0,1.72,2,7,8.92,4,BUC
0,1.32,1,58,15.9,12,BUC
0,1.87,1,7,57.620000000000005,11,ONE NETWORK
0,4,1,156,113.98400000000001,10,BUC
0,3.27,1,53,29.5,17,BUC
0,3.25,1,9,8.969999999999999,10,BUC
0,1.66,1,48,15.02,1,BUC
0,3.3,1,292,48.06,14,BUC
0,3.28,1,137,24.57,12,BUC
0,2.75,1,136,21.27,13,BUC
0,0.76,2,2,0.30000000000000004,4,BUC
0,1.9,1,74,16.57,9,BUC
0,0.67,5,92,122.824,1,BUC
0,2.35,4,79,22.93,12,BUC
0,1.5,2,117,25.05,12,BUC
0,3.61,1,1,3.65,10,BUC
0,2.16,1,9,8.969999999999999,10,BUC
0,1.8,1,7,8.92,12,BUC
0,1.99,1,9,8.969999999999999,15,BUC
0,5.31,1,52,20.59,11,BUC
0,2.63,2,3,3.3499999999999996,12,BUC
0,1.22,1,1,3.3,12,BUC
0,3.68,1,143,190.71200000000002,3,BUC
0,22.45,1,2,12.76,5,CORE
0,3.52,1,82,30.12,17,BUC
0,1.03,1,7,8.92,7,BUC
0,1.24,1,79,29.32,12,BUC
0,2.38,1,20,1.4000000000000001,11,BUC
0,0.68,1,229,50.83,11,BUC
0,1.64,1,1,8.77,1,BUC
0,1.78,1,7,8.92,14,BUC
0,2.99,1,100,21.57,1,BUC
0,2,1,1,39,7,TIGO STAR
0,1.31,1,5,8.87,8,BUC
0,2.57,1,9,48.84,12,BUC
0,1.03,1,9,8.969999999999999,13,BUC
0,4.16,2,186,451.07000000000005,11,TIGO STAR
0,2.31,1,9,8.969999999999999,2,BUC
0,3.21,1,4,3.375,11,BUC
0,2.4,1,61,21.31,10,BUC
0,2.06,1,125,20.32,10,BUC
0,0.98,1,72,25.7,12,BUC
0,1.35,1,72,8.18,8,BUC
0,3.58,1,9,8.969999999999999,11,BUC
0,5.89,4,442,623.2900000000001,18,CORE
0,1.25,1,1,3.3,16,BUC
0,1.35,1,1,8.77,10,BUC
0,4.82,1,1,4.930000000000001,12,BUC
0,1.22,1,9,8.969999999999999,17,BUC
0,2.07,1,2,11.49,21,BUC
0,4.54,1,217,185.42000000000002,17,BUC
0,3.24,1,147,44.01,1,BUC
0,3.54,6,211,3409.62,11,CORE
0,1.09,1,89,23.09,11,BUC
0,1.69,1,1,8.77,3,BUC
0,3.44,1,79,75.19200000000001,5,BUC
0,2.73,1,1,3.3,13,BUC
0,2.29,1,3,8.82,10,BUC
0,2.88,1,52,21.04,13,BUC
0,2.75,1,4,42.69,10,BUC
0,1.93,1,9,8.969999999999999,15,BUC
0,2.68,1,108,23.84,15,BUC
0,1.91,1,47,11.99,9,BUC
0,1.15,1,54,20.73,11,BUC
0,1.24,1,1,3.3,10,BUC
0,1.94,1,2,17.54,4,BUC
0,3.13,1,7,8.92,11,BUC
0,0.81,1,45,14.99,12,BUC
0,1.55,1,44,20.48,13,BUC
0,3.55,1,71,45.492000000000004,18,BUC
0,5.55,1,191,46.83,10,BUC
0,1.63,1,7,23.34,2,BUC
0,3.06,1,1,3.3,13,BUC
0,1.8,1,6,8.895,12,BUC
0,5.06,1,14,32,10,BUC
0,2.9,1,1,8.77,12,BUC
0,3.88,1,3,8.82,9,BUC
0,3.68,1,67,21.91,7,BUC
0,3.61,1,87,123.568,12,TIGO STAR
0,4.06,1,114,170.24,12,BUC
0,1.18,1,1,8.77,14,BUC
0,1.81,1,5,8.87,9,BUC
0,1.59,1,7,8.92,5,BUC
0,2.26,1,1,3.4299999999999997,1,BUC
0,1.05,1,1,3.3,11,BUC
0,1.6,1,7,8.92,12,BUC
0,2.96,1,7,8.92,10,BUC
0,0.75,1,71,22.19,15,BUC
0,2.02,1,7,3.4499999999999997,6,BUC
0,1.69,1,121,25.330000000000002,4,BUC
0,1.91,43,76,139.79999999999998,1,BUC
0,1.55,1,71,37.08,11,BUC
0,1.84,1,2,51.47,7,BUC
0,1.63,1,2,13.14,9,BUC
0,1.61,1,9,8.969999999999999,12,BUC
0,1.81,1,7,8.92,10,BUC
0,3.53,1,35,19.31,13,BUC
0,3.19,1,144,21.83,12,BUC
0,1.61,1,48,23.73,9,BUC
0,2.56,1,103,27.39,12,BUC
0,4.54,1,122,230.51999999999998,4,TIGO STAR
0,1.9,1,62,40.774,18,TIGO STAR
0,2.2,1,60,21.6,1,BUC
0,2.43,1,7,8.92,13,BUC
0,2.86,1,119,27.25,1,BUC
0,1.3,1,67,13.39,11,BUC
0,2.09,1,65,21.75,12,BUC
0,1.01,1,53,32.66,10,BUC
0,3.76,1,6,51.54,8,TIGO STAR
0,1.9,1,72,21.99,7,BUC
0,1.28,1,2,12.07,11,BUC
0,2.15,1,49,20.83,13,BUC
0,2.86,1,105,125.792,1,BUC
0,1.2,1,1,8.77,13,BUC
0,1.16,1,1,8.77,10,BUC
0,1.35,1,1,8.77,10,BUC
0,2.41,1,9,86.61,11,BUC
0,2.14,1,150,38.25,4,BUC
0,1.83,1,1,8.77,10,BUC
0,2.2,1,156,76.98,9,BUC
0,1.35,1,1,8.77,13,BUC
0,2.68,2,158,627.78,13,CORE
0,4.09,5,146,596.68,10,CORE
0,2.02,2,57,76.99,9,TIGO STAR
0,1.56,1,1,3.4299999999999997,4,BUC
0,4.41,1,72,22.439999999999998,4,BUC
0,3.65,1,14,17.779999999999998,11,BUC
0,1.61,1,1,8.77,13,BUC
0,4.39,1,14,98.24,13,BUC
0,3.66,8,401,875.104,1,CORE
0,1.78,1,7,8.92,13,BUC
0,2.71,1,1,8.77,9,BUC
0,3.65,1,2,21.240000000000002,14,BUC
0,1.32,1,1,8.77,11,BUC
0,2.45,1,1,3.3,12,BUC
0,2.28,1,2,17.54,10,BUC
0,1.8,1,9,8.93,12,BUC
0,2.31,1,35,5.58,12,BUC
0,2.69,1,54,23.61,1,BUC
0,2.03,1,2,2.46,4,BUC
0,2.07,1,1,3.65,10,BUC
0,3,1,105,24.39,9,BUC
0,2.89,1,211,185.302,11,BUC
0,2.43,1,9,124.38,12,BUC
0,1.69,1,7,8.9,10,BUC
0,1.76,1,1,3.3,10,BUC
0,4.73,30,72,404.54,12,TIGO STAR
0,5.56,17,17,100.97,13,BUC
0,6.04,2,114,249.19,4,TIGO STAR
0,2.86,8,525,1953.21,10,TIGO STAR
0,0.87,1,8,21.48,11,BUC
0,1.03,1,2,2.46,6,BUC
0,2.89,2,5,212.51,6,CORE
0,1.09,1,9,8.93,3,BUC
0,2.47,1,215,240.74,5,BUC
0,2.12,1,1,39,11,TIGO STAR
0,2.62,1,85,14.47,5,BUC
0,2.83,1,11,8.969999999999999,12,BUC
0,2.21,1,2,51.47,11,BUC
0,3.61,1,83,121.014,18,BUC
0,4.73,2,239,724.4300000000001,12,CORE
0,4.33,2,111,216.539,2,TIGO STAR
0,5.14,1,10,101.97,12,BUC
0,2.91,1,87,5.490000000000001,15,BUC
0,3.33,1,208,193.25,12,BUC
0,3.41,1,213,154.37,13,BUC
0,2.36,1,3,8.809999999999999,4,BUC
0,1.22,1,1,3.3,3,BUC
0,2.04,1,2,17.84,3,CORE
0,2.09,2,95,84.914,3,CORE
0,1.67,1,35,68.226,9,BUC
0,1.88,1,3,90.47,1,BUC
0,3.67,15,3,3.3499999999999996,13,BUC
0,2.9,1,1,3.65,4,CORE
0,1.57,1,1,39,12,BUC
0,4.25,1,165,158.228,13,CORE
0,0.78,1,3,8.82,12,BUC
0,2.62,1,17,17.89,3,BUC
0,1.38,1,9,8.93,12,BUC
0,2.71,1,93,157.606,11,BUC
0,1.38,1,91,115.66099999999999,7,TIGO STAR
0,0.85,1,3,3.69,13,BUC
0,2.1,1,64,21.34,13,BUC
0,3.5,1,117,135.956,19,BUC
0,2.25,1,1,1.23,5,BUC
0,1.93,1,1,3.3,14,BUC
0,0.69,1,9,8.969999999999999,10,BUC
0,4.73,4,4,4.92,8,BUC
0,1.61,1,9,8.93,4,BUC
0,5.98,2,1,15.69,7,CORE
0,1.47,1,9,8.93,13,BUC
0,4.06,1,39,19.46,12,BUC
0,3.79,1,59,20.99,13,BUC
0,1.02,1,101,85.4,8,BUC
0,1.35,1,45,14.719999999999999,9,BUC
0,0.73,1,9,8.969999999999999,11,BUC
0,1.63,1,156,30.65,17,BUC
0,2.85,2,144,545.196,3,TIGO STAR
0,4.34,2,2,10.860000000000001,8,CORE
0,2.09,1,4,54.120000000000005,10,BUC
0,2.24,1,110,24.15,6,BUC
0,1.56,1,49,11.77,14,BUC
0,1.84,1,7,8.92,16,BUC
0,1.94,1,81,22.41,2,BUC
0,1.7,1,1,3.3,10,BUC
0,1.9,1,130,43,9,BUC
0,1.32,1,2,2.46,19,TIGO STAR
0,6.83,1,59,20.99,4,BUC
0,1.13,1,3,8.82,7,BUC
0,1.32,1,82,118.184,11,BUC
0,1.77,1,3,43.06,7,BUC
0,1.65,1,15,21.62,10,BUC
0,1.67,1,11,9,9,BUC
0,1.96,1,3,41.46,15,CORE
0,1.04,1,1,3.3,9,BUC
0,2.05,1,5,8.87,10,BUC
0,2.13,1,48,14.92,12,BUC
0,2.13,1,105,26.555,14,BUC
0,1.53,1,13,39.26,12,BUC
0,1.61,1,1,3.3,10,BUC
0,4.07,5,191,878.62,8,CORE
0,1.84,1,52,38.08,9,BUC
0,1.57,1,91,23.41,3,BUC
0,4.25,1,53,20.66,11,BUC
0,3.11,8,146,203.69,11,CORE
0,2.17,1,83,25.58,12,BUC
0,3.71,1,12,51.72,11,BUC
0,3.96,13,193,807.4699999999999,2,TIGO STAR
0,1.77,1,72,16.52,11,BUC
0,2.23,1,50,20.54,12,BUC
0,2.07,3,117,376.96000000000004,4,CORE
0,2.26,1,80,37.120000000000005,16,TIGO STAR
0,3.33,1,88,22.134999999999998,9,BUC
0,2.62,1,5,8.87,1,BUC
0,2.91,1,188,33.34,8,BUC
0,4.05,1,100,129.6,7,CORE
0,1.1,1,8,0.2,9,BUC
0,3.49,1,1,39,9,TIGO STAR
0,3.45,1,2,6.6,10,BUC
0,1.5,1,70,15.889999999999999,12,BUC
0,1.48,1,8,19.35,13,BUC
0,3.3,1,3,41.46,16,BUC
0,0.63,1,97,83.30000000000001,6,BUC
0,1.59,1,9,8.969999999999999,14,BUC
0,2.73,1,8,0.16,8,CORE
0,1.99,1,13,9.04,10,BUC
0,2.64,3,13,163.38,4,TIGO STAR
0,3.31,1,67,21.55,12,BUC
0,2.33,1,20,24.5,15,BUC
0,1.8,1,1,3.3,10,BUC
0,6.51,1,1,4.930000000000001,3,CORE
0,4.43,1,131,87.684,12,BUC
0,1.37,1,89,23.09,2,BUC
0,1.94,1,1,3.65,13,BUC
0,2.36,1,12,0.27,1,BUC
0,1.93,1,1,3.3,10,BUC
0,1.96,1,10,11.979999999999999,10,BUC
0,1.8,1,13,9.04,10,BUC
0,1.86,1,90,17.87,12,BUC
0,2.23,1,1,3.3,10,BUC
0,2.55,1,135,139.712,17,BUC
0,0.81,2,2,6.08,1,BUC
0,2,1,28,4.26,9,BUC
0,1.33,1,110,19.25,6,BUC
0,3.34,3,98,294.62,15,CORE
0,3.83,1,1,3.3,12,BUC
0,2.03,1,16,17.89,12,BUC
0,1.65,6,456,1260.66,18,TIGO STAR
0,3.78,1,90,121.13000000000001,7,BUC
0,2.06,1,1,8.77,10,BUC
0,2.17,1,43,27.209999999999997,12,BUC
0,1.54,1,3,3.69,4,BUC
0,2.51,1,94,23.44,15,BUC
0,1.67,1,118,25.88,12,BUC
0,1.02,1,3,0.07500000000000001,13,BUC
0,2.08,1,68,29.74,13,BUC
0,3.93,1,121,27.97,13,BUC
0,1.94,1,1,3.04,11,BUC
0,2.72,2,178,165.792,19,TIGO STAR
0,2.22,1,50,20.52,7,BUC
0,2.63,1,5,80.46,16,BUC
0,2.04,1,17,9.129999999999999,14,BUC
0,2.16,1,10,17.72,14,BUC
0,3.55,1,117,147.962,2,BUC
0,2.66,1,126,138.6,1,BUC
0,1.92,1,21,9.219999999999999,3,BUC
0,1.74,1,1,3.3,4,BUC
0,3.3,1,1,7.05,15,BUC
0,1.68,1,7,8.889999999999999,11,BUC
0,1.87,1,40,0.9,12,BUC
0,4.38,1,102,85.42,1,BUC
0,4.66,3,148,465.7,11,ONE NETWORK
0,1.75,1,80,26,11,BUC
0,2.33,1,13,9.04,17,ONE NETWORK
0,2.82,1,84,9.020000000000001,11,BUC
0,1.66,1,99,45.936,6,BUC
0,2.07,1,12,0.27,15,BUC
0,0.64,1,7,8.92,12,BUC
0,2.87,1,7,8.92,3,BUC
0,15.85,3,102,23.78,1,BUC
0,2.4,1,92,23.39,11,BUC
0,2.96,4,2,78,8,BUC
0,3.14,1,340,35.37,11,BUC
0,2.3,1,50,55.5,1,BUC
0,2.51,3,91,22.73,2,BUC
0,1.68,1,1,39,3,BUC
0,1.51,1,1,3.3,14,BUC
0,1.39,1,18,17.939999999999998,9,BUC
0,8.21,2,96,46.842,9,BUC
0,2.42,1,171,324.21000000000004,11,TIGO STAR
0,2.6,1,55,20.71,13,BUC
0,0.69,1,13,9.049999999999999,3,BUC
0,4.24,1,115,91.896,18,BUC
0,2.26,1,122,25.490000000000002,12,BUC
0,2.7,10,265,1185.69,8,CORE
0,1.79,1,46,20.08,9,BUC
0,4.05,1,7,8.92,5,BUC
0,1.66,1,177,248.27800000000002,13,TIGO STAR
0,3.5,1,71,111.548,9,BUC
0,3.51,1,136,34.31,12,BUC
0,1.68,3,80,114.19200000000001,9,BUC
0,3.09,1,4,0.09,11,BUC
0,2.63,1,12,12.04,17,BUC
0,1.95,1,72,21.69,9,BUC
0,5.56,1,122,150.282,12,BUC
0,3.35,1,177,159.2,1,BUC
0,3.71,3,1,39,6,TIGO STAR
0,3.18,1,10,83.3,7,BUC
0,1.54,1,99,23.79,7,BUC
0,2.07,1,72,21.54,6,BUC
0,0.98,1,5,8.87,10,BUC
0,4.1,1,20,12.52,10,BUC
0,0.97,1,11,15.559999999999999,14,BUC
0,2.73,1,1,3.65,4,BUC
0,3.59,1,18,17.9,10,BUC
0,2.91,5,157,363.59,8,CORE
0,2.07,1,87,23.04,1,BUC
0,2.69,1,7,8.92,1,BUC
0,1.42,1,9,8.93,11,BUC
0,3.46,1,12,83.715,17,BUC
0,1.38,1,4,4.92,1,TIGO STAR
0,2.96,1,6,52.33,2,BUC
0,2.47,1,5,8.87,11,BUC
0,2.6,1,63,21.81,25,CORE
0,1.45,1,2,0.05,12,BUC
0,2.48,1,5,81.69,4,BUC
0,3.26,1,163,295.27000000000004,12,CORE
0,6.19,1,43,11.17,9,BUC
0,5.14,1,9,68.9,13,BUC
0,2.36,1,121,25.195,2,BUC
0,2.18,1,13,9.07,2,BUC
0,1.94,1,1,3.3,2,BUC
0,1.48,1,9,8.93,4,BUC
0,2.01,1,87,23.49,9,BUC
0,1.22,1,20,17.945,12,BUC
0,2.41,1,83,17.47,7,ONE NETWORK
0,2.39,1,1,3.3,11,ONE NETWORK
0,2.95,1,1,3.3,10,BUC
0,2.43,1,104,23.88,13,BUC
0,2.41,1,18,17.9,13,BUC
0,1.82,1,1,3.3,1,BUC
0,2.78,1,52,21.04,11,BUC
0,1.95,1,7,8.889999999999999,9,BUC
0,1.98,1,2,10.860000000000001,11,CORE
0,3.03,1,56,21.14,5,BUC
0,2.76,1,67,21.415,9,BUC
0,2.32,1,7,8.92,15,BUC
0,15.34,1,7,8.92,11,BUC
0,4.66,1,362,192.23000000000002,12,BUC
0,2.74,1,2,21.720000000000002,8,CORE
0,2.81,1,160,74.894,16,CORE
0,1.43,5,76,72.81400000000001,3,BUC
0,4.04,1,88,67.142,18,CORE
0,4.15,1,9,217.43,8,TIGO STAR
0,1.99,1,234,32.355,11,BUC
0,2.2,1,47,2.75,10,BUC
0,1.31,1,18,17.9,10,BUC
0,1.52,1,6,0.15000000000000002,7,ONE NETWORK
0,1.97,1,87,23.04,12,BUC
0,2.97,1,15,9.1,12,BUC
0,1.07,1,407,43.19,10,BUC
0,2.42,1,3,41.46,18,BUC
0,2.36,1,91,23.05,13,BUC
0,2.65,2,1,4.119999999999999,7,CORE
0,1.81,1,5,8.87,12,BUC
0,1.3,2,4,29.82,11,BUC
0,4.23,2,367,400.89,10,CORE
0,2.49,1,14,12.37,1,BUC
0,3.76,1,4,13.74,15,BUC
0,1.8,2,107,24.35,12,BUC
0,3.25,4,130,178.10000000000002,6,CORE
0,1.47,1,58,12.4,12,BUC
0,4.3,1,7,8.92,12,BUC
0,1.64,1,87,22.77,12,BUC
0,1.35,1,9,8.95,14,BUC
0,1.76,1,7,8.92,4,BUC
0,3.66,111,162,453.29,11,CORE
0,2.59,1,1,3.3,15,BUC
0,4.15,1,2,34.19,1,CORE
0,2.69,2,41,2.58,9,BUC
0,2.17,1,99,49.928000000000004,16,BUC
0,4.27,1,1,8.92,11,CORE
0,2.31,1,81,61.596000000000004,12,BUC
0,2.58,1,123,121.872,13,BUC
0,3.34,1,84,74.385,11,CORE
0,1.5,1,82,20.07,6,ONE NETWORK
0,0.83,2,7,8.889999999999999,7,ONE NETWORK
0,2.69,1,13,9.07,12,BUC
0,1.01,1,7,8.92,12,BUC
0,1.57,1,4,0.1,1,BUC
0,3.28,1,93,31.86,4,BUC
0,1.65,1,93,23.15,13,BUC
0,1.89,1,7,8.92,16,BUC
0,4.29,1,2,10.08,17,TIGO STAR
0,2.05,1,122,597.78,2,TIGO STAR
0,1.77,1,184,46.18,9,BUC
0,0.75,1,81,22.395,12,BUC
0,2.37,1,7,8.92,10,BUC
0,1.33,1,4,0.09,4,BUC
0,1.88,1,1,0.025,10,BUC
0,1.62,1,7,8.92,15,BUC
0,1.3,1,120,24.98,12,BUC
0,1.42,2,134,181.598,14,TIGO STAR
0,1.05,1,80,23,12,BUC
0,1.72,1,90,29.105,13,BUC
0,3.25,1,122,25.18,2,BUC
0,4.66,1,158,35.59,5,BUC
0,3.75,1,6,0.15000000000000002,1,BUC
0,1.5,5,116,421.86,21,CORE
0,2.08,1,5,8.87,12,ONE NETWORK
0,3.77,1,1,39,5,TIGO STAR
0,1.97,1,9,8.93,10,BUC
0,2.57,1,196,83.012,4,BUC
0,2.41,1,70,21.36,6,ONE NETWORK
0,3.03,1,98,55.00000000000001,1,BUC
0,1.99,1,7,8.889999999999999,9,BUC
0,4.16,1,91,28.145,9,BUC
0,1.82,1,2,2.46,1,BUC
0,0.86,1,88,19.34,12,BUC
0,2.05,1,54,15.11,14,BUC
0,1.49,1,82,22.689999999999998,1,BUC
0,2.57,1,84,121.66000000000001,10,TIGO STAR
0,3.11,1,85,27.630000000000003,17,BUC
0,2.13,1,9,8.969999999999999,18,BUC
0,3.79,1,119,137.65,11,TIGO STAR
0,2.99,1,81,22.5,13,BUC
0,1.7,1,14,17.81,11,BUC
0,2.9,1,142,211.84,12,CORE
0,1.69,1,148,187.89000000000001,2,CORE
0,2.8,1,132,138.32,5,BUC
0,2.11,1,7,8.92,1,BUC
0,1.68,1,7,8.92,10,BUC
0,1.43,3,23,42.81,6,TIGO STAR
0,1.9,1,26,18.68,9,BUC
0,1.81,1,93,23.15,15,BUC
0,3.1,1,75,28.57,1,BUC
0,1.38,1,3,8.82,12,BUC
0,1.78,1,13,9.03,9,BUC
0,2.49,1,227,32.15,4,BUC
0,1.75,1,4,0.09,12,BUC
0,2.34,1,11,3.53,9,BUC
0,1.5,1,74,22.04,4,BUC
0,2.14,1,1,3.65,1,CORE
0,5.32,5,6,142.77,17,TIGO STAR
0,3.99,1,76,130.532,9,CORE
0,7.42,1,17,647.61,7,CORE
0,4.32,9,4,114.29,8,CORE
0,2.32,1,8,29.52,4,BUC
0,2.79,1,10,8.98,1,BUC
0,4.75,1,9,8.969999999999999,12,BUC
0,2.56,1,65,16.08,14,BUC
0,2.69,1,96,18.46,1,BUC
0,4.7,1,106,24.28,5,BUC
0,3.5,1,38,37.6,11,BUC
0,2.2,1,3,3.69,3,BUC
0,11.21,1,14,9.065,13,BUC
0,1.41,1,4,0.09,14,BUC
0,3.15,1,19,15.729999999999999,1,BUC
0,2.04,1,7,8.92,10,BUC
0,0.69,1,4,53.93,2,BUC
0,0.79,1,4,4.92,16,CORE
0,4.2,1,20,0.45,10,BUC
0,7.29,1,6,0.12,5,CORE
0,3.61,1,1,1.56,11,BUC
0,2,1,4,24.98,10,ONE NETWORK
0,6.09,1,79,22.39,4,BUC
0,3.52,1,2,0.04,16,BUC
0,10.04,1,14,17.84,3,BUC
0,4.67,3,163,829.19,12,CORE
0,5.42,1,572,56.49000000000001,3,BUC
0,4.21,1,76,172.36599999999999,10,CORE
0,4.66,1,17,9.129999999999999,17,BUC
0,2.2,1,209,110.32999999999998,3,BUC
0,22.77,1,17,39.36,13,BUC
0,3.27,1,70,13.32,18,BUC
0,74.58,1,5,8.86,11,BUC
0,3.78,1,238,344.248,17,TIGO STAR
0,0.9,1,14,4.09,7,BUC
0,3.3,1,132,119.92,7,BUC
0,5.36,15,246,202.13,9,BUC
